-0.600300000000000	0.490000000000000	0.739400000000000	1.71190000000000	-0.194100000000000
-1.79001369505314	0.893006003263662	0.380397725127835	2.11291997862022	3.27957240752976
-3.02642327678048	-0.299545422606013	1.34293412091856	2.33159545985514	1.34165859018083
-2.04687192698331	-0.185715338270327	3.66355200433832	1.87493583529633	0.0103285698537157
4.38719487183301	0.00223872800459402	0.536188566979842	1.07633896752582	-6.90087830723192
6.03895355589704	-0.472182734163537	-3.87451719835525	0.693275683673134	-15.9158008358645
3.55066463096274	-2.93674897033126	-7.93417930615813	1.62892012686129	-20.3618923090424
1.51092238115679	-6.70892287608437	-10.9097825183869	0.465462921253886	-22.1870107472398
2.55269445891487	-9.05699865011957	-13.5345264269268	0.152660238513554	-23.6952309655760
-1.53724079773584	-6.05524979775252	-13.8543844389391	1.13954815002862	-23.5507516507143
0.0887700228749331	-9.18998312999841	-16.7569940366961	1.25271892388041	-27.2652420705641
-7.51055519139433	-10.5701422080379	-18.1767662737514	1.34063814093717	-27.1681210524493
-5.62103603594363	-12.4131101862253	-20.6591325641334	1.56667201648392	-29.5599392127819
-3.76224419855233	-10.8867471454162	-22.2668354321483	3.05686887034974	-32.4008126669099
-3.85563234853806	-10.3113220299055	-23.9411263552619	4.85096739031634	-33.3467485965036
-7.33595673183601	-11.6559653774159	-26.5841356658089	6.47405676631930	-30.5838073515565
-11.0726236632542	-12.1561661554432	-24.5054977306714	7.93130634100583	-28.0851857703310
-13.1751009819070	-13.6749982406239	-26.3202910756487	7.20626374960078	-32.3401667823787
-13.2842251875407	-10.3904331939977	-26.8480265338220	9.29069874912677	-30.7512493203750
-10.2025352018936	-8.68388225058817	-28.9958073654298	10.3917637308146	-33.8745890012801
-8.13825079293585	-7.16740508299869	-31.3992326067307	12.1632005908719	-35.6636576474141
-7.17632215178963	-1.54884205791904	-29.1928163076654	16.0583255597617	-27.5697414854839
-7.40375146315972	-2.33933137719901	-27.0861314457445	17.9320500173195	-23.8622046981926
-8.81332993092556	0.0463138907612368	-26.4016566497073	20.1145563477229	-20.2398668580203
-10.0000157361642	1.05474327396172	-25.3891687662645	21.7182786089809	-19.0424268739199
-6.19985494487311	3.94029163296561	-25.9254776313224	22.2227375171990	-18.0567653642939
-6.00544408547470	5.31692694374452	-24.8404378772171	23.7705614661251	-15.6744280583232
-3.56627881914232	3.91208055952061	-28.5269196025965	23.7209413855145	-20.6724226371650
-1.55079947577333	8.05137566288219	-31.4406911680903	25.8346425966463	-23.2704999248133
0.147835968907145	9.74302431985750	-31.9098819173808	27.4426290964663	-22.9853295896204
2.01065483928662	9.37788465394110	-33.9229496205653	27.1676178942366	-29.5847697844705
1.90706912324700	11.4188764938758	-36.0088731782787	28.4923788303936	-29.9022902608049
1.05973353121404	11.7548777626039	-37.2357852870339	30.1403799447005	-27.8673218758047
1.53874513168911	11.8244183626719	-38.1818527035144	30.8548052741377	-30.2975787784649
3.09262347037055	15.2659016187266	-39.8175300765561	31.5878620672502	-30.6388775662688
-0.0374572058750251	14.0702242998296	-42.3127713011389	32.3293444847491	-31.5455218542190
-0.787413579194364	12.7679194966304	-42.1202239658388	35.0886609885461	-29.4457848268208
-1.72724445605704	12.8086594019832	-42.5096259560357	37.6936844860923	-26.9704415091067
-2.19138915823037	15.0617294418458	-44.6174815304661	39.2120649572171	-26.6810383723120
-1.84645578538893	16.7695131346121	-43.5234349505345	41.8986642678781	-24.0542475646930
2.69429225001933	19.1554493874087	-42.2636844540490	43.3986422774777	-21.4079852591516
4.57539991960074	19.9641483992402	-42.9892010757307	43.5439017539382	-21.3615788788285
3.54284319931598	20.2778884803898	-41.8955981747530	44.8613881990821	-19.5368853038646
3.42761474315615	21.7796147697580	-42.3896393084147	44.8594577253546	-20.4690084998333
3.22119503819758	18.0625691948160	-41.5868751854960	44.1358409094709	-21.8150542488554
2.53459418927092	19.7420204377760	-42.4923819258350	44.3142811003616	-23.2250722193991
1.11544446987163	21.2370526409715	-41.8452655624839	44.8900491408318	-21.5460357374299
4.28096942250474	21.6754115409086	-43.2840052863250	45.5741967322043	-21.9324995064374
3.72059206132604	24.2900812300214	-43.1985640123059	46.8169204858562	-19.1835913329105
6.19962555212204	23.6014621625475	-44.0664334726137	47.9685044752694	-19.6156950985139
2.31153026122877	25.2924795968290	-42.8541884810551	49.0604380197731	-18.3636512984057
3.42038657293976	25.1243127441436	-42.7400911046152	50.7793295481536	-13.7999709327501
2.86225986870148	25.0641521645594	-39.6664303956732	52.1727312756002	-11.4412081835272
6.72023644582287	26.2968053935445	-39.3040978763797	53.5517743675435	-11.9659979118061
5.91272720352297	27.9252380093353	-38.1089689695700	54.1409995689063	-11.7476343433973
5.24877135241072	28.2290172201517	-39.4451189192866	54.7760331885501	-13.8368327216407
2.44865409168345	29.3373293425074	-39.5185663095629	57.0357618554829	-9.04226342301797
5.51229640240556	32.0381617176626	-39.5766658356886	57.6858143472347	-10.7686568267784
8.29987621179674	33.2698132748808	-38.2138969147210	58.5078684635648	-7.05568994746612
9.06126516798697	29.2182160746223	-38.9801053466204	57.9162079959701	-8.27292287698429
6.52475640971865	29.7014830707643	-37.7603263385956	57.9583719198574	-7.50549314925377
9.91844132058122	31.8715718447694	-38.5904734483415	58.8258489438836	-9.08906608499892
10.5577717071602	34.5989601540599	-36.6877945241283	59.9395476380715	-7.31164098096071
16.2041726466970	34.0631264826288	-35.6858063219266	59.7554288258553	-6.68899064437592
18.8852017914224	33.8581454702088	-37.1048844074269	58.2056192078945	-12.9753327248164
17.3170873515570	34.1524814393146	-38.3107049139465	58.8498390299752	-14.3611484382407
11.3701449382757	34.4687700394065	-38.2153318375348	59.1644318853013	-15.0306179466114
11.6784469897315	36.1651874250053	-37.7374669017650	59.8745431998728	-14.6208312035083
11.4874977852793	37.8377789043390	-37.3699466157388	61.6127968826333	-12.1319019194793
9.96075675946397	41.1334071473451	-36.9058886927082	62.7044059407232	-10.7185766702753
4.34885018231937	40.2285979972638	-35.3046444902334	62.9117212372844	-10.2404749449576
7.54672396877556	46.0504149016820	-34.3582780745110	65.8175296733593	-8.56856722077874
4.55316584334764	48.6884547563909	-31.7854810826186	66.7920465356685	-4.54121378004961
